time,value
56.772789,268.332458
56.796009,341.155029
56.819229,463.880280
56.842449,408.674408
56.865669,373.214905
56.888889,340.609680
56.912109,315.150055
56.935329,291.864136
56.958549,309.022430
56.981770,328.319214
57.004990,615.067383
57.028210,791.374023
57.051430,378.113892
57.074650,427.072754
57.097870,507.904419
57.121090,420.769012
57.144310,395.607788
57.167530,361.371246
57.190750,412.607086
57.213966,440.203613
57.237186,468.480072
57.260406,439.315399
57.283627,383.700928
57.306847,398.271637
57.330067,366.125885
57.353287,332.290985
57.376507,291.001587
57.399727,340.249756
57.422947,413.879211
57.446167,803.845398
57.469387,571.328064
57.492607,443.633850
57.515827,527.504272
57.539047,291.676514
57.562267,340.885590
57.585487,340.001984
57.608707,322.314301
57.631927,294.239716
57.655148,304.907593
57.678368,295.719421
57.701588,283.996582
57.724808,259.605408
57.748028,523.729858
57.771248,732.214478
57.794468,443.827484
57.817688,438.761230
57.840908,382.975525
57.864128,376.729218
57.887348,495.651947
57.910568,361.016205
57.933788,369.824921
57.957008,348.352600
57.980228,335.327148
58.003448,310.754791
58.026669,315.596710
58.049885,306.915436
58.073105,348.016052
58.096325,400.498505
58.119545,346.088196
58.142765,353.632599
58.165985,295.747040
58.189205,256.852264
58.212425,260.819153
58.235645,304.775787
58.258865,234.315765
58.282085,459.222961
58.305305,490.629913
58.328526,378.898773
58.351746,336.999329
58.374966,299.699554
58.398186,275.235077
58.421406,305.332306
58.444626,309.224304
58.467846,233.797089
58.491066,347.921661
58.514286,466.843536
58.537506,385.635040
58.560726,287.117432
58.583946,281.732513
58.607166,286.748474
58.630386,309.261902
58.653606,273.798279
58.676826,315.755890
58.700047,918.575806
58.723267,539.036133
58.746487,315.434814
58.769707,495.526764
58.792927,439.711670
58.816147,435.336151
58.839367,370.656372
58.862583,440.727814
58.885803,442.088135
58.909023,375.706360
58.932243,455.839844
58.955463,456.880096
58.978683,395.344849
59.001904,436.802307
59.025124,381.442963
59.048344,322.077454
59.071564,302.380798
59.094784,355.094482
59.118004,529.492737
59.141224,803.876770
59.164444,525.208923
59.187664,400.963837
59.210884,458.940491
59.234104,361.888550
59.257324,351.269623
59.280544,334.558289
59.303764,302.291412
59.326984,276.120605
59.350204,287.549805
59.373425,289.140808
59.396645,264.543213
59.419865,271.597748
59.443085,659.931030
59.466305,629.652283
59.489525,396.742645
59.512745,375.370148
59.535965,367.337433
59.559185,339.583160
59.582405,407.872009
59.605625,406.985779
59.628845,310.566589
59.652065,349.460266
59.675285,310.816284
59.698502,296.590881
59.721722,290.870514
59.744942,316.683014
59.768162,421.874817
59.791382,446.851227
59.814602,329.472137
59.837822,312.970367
59.861042,324.576752
59.884262,230.520645
59.907482,275.153198
59.930702,266.810303
59.953922,324.197296
59.977142,470.795563
60.000362,467.226807
60.023582,445.687531
60.046803,379.617889
60.070023,338.859650
60.093243,314.680176
60.116463,346.037415
60.139683,306.325043
60.162903,342.008636
60.186123,394.439880
60.209343,398.445099
60.232563,400.758728
60.255783,313.112671
60.279003,307.038544
60.302223,327.024841
60.325443,325.731873
60.348663,278.766876
60.371883,353.978424
60.395103,1151.056030
60.418324,502.962952
60.441544,523.421875
60.464764,693.958374
60.487984,528.506287
60.511200,503.175049
60.534420,494.675262
60.557640,533.726624
60.580860,409.603119
60.604080,443.304688
60.627300,423.411407
60.650520,413.399475
60.673740,368.390717
60.696960,341.844482
60.720181,657.747803
60.743401,765.128784
60.766621,493.736176
60.789841,485.687286
60.813061,456.630798
60.836281,471.938324
60.859501,352.333893
60.882721,452.665283
60.905941,432.223419
60.929161,391.455109
60.952381,382.239319
60.975601,382.350983
60.998821,380.509705
61.022041,585.926880
61.045261,692.451355
61.068481,423.500610
61.091702,621.956848
61.114922,418.864105
61.138142,357.939362
61.161362,403.901764
61.184582,456.468414
61.207802,445.581299
61.231022,404.113586
61.254242,401.780457
61.277462,311.298492
61.300682,355.234070
61.323902,385.455353
61.347118,748.988770
61.370338,518.130249
61.393559,435.555267
61.416779,499.280975
61.439999,485.576263
61.463219,388.072357
61.486439,446.522339
61.509659,428.234833
61.532879,473.594330
61.556099,448.348114
61.579319,367.051361
61.602539,422.912170
61.625759,490.352539
61.648979,377.842651
61.672199,769.057129
61.695419,647.539551
61.718639,528.289795
61.741859,517.430481
61.765079,450.785461
61.788300,501.388367
61.811520,383.690613
61.834740,431.713135
61.857960,489.130157
61.881180,435.473114
61.904400,386.791565
61.927620,427.270813
61.950840,399.648834
61.974060,766.579468
61.997280,552.667236
62.020500,356.282990
62.043720,499.072479
62.066940,310.308258
62.090160,994.531738
62.113380,489.067963
62.136600,426.823914
62.159817,519.693665
62.183037,352.396118
62.206257,391.688446
62.229477,376.890320
62.252697,387.105927
62.275917,369.124237
62.299137,389.359863
62.322357,452.695862
62.345577,418.377716
62.368797,386.160339
62.392017,336.359222
62.415237,334.084778
62.438457,341.032684
62.461678,371.752441
62.484898,361.909637
62.508118,425.647308
62.531338,450.916687
62.554558,442.434814
62.577778,393.875641
62.600998,394.334595
62.624218,343.765747
62.647438,294.526093
62.670658,344.278656
62.693878,347.680908
62.717098,405.404388
62.740318,403.259155
62.763538,393.564423
62.786758,395.855286
62.809978,333.330780
62.833199,354.982605
62.856419,289.333130
62.879639,279.617065
62.902859,362.287598
62.926079,774.121216
62.949299,719.210693
62.972515,445.524597
62.995735,451.566986
63.018955,343.929932
63.042175,267.373901
63.065395,364.036469
63.088615,246.738556
63.111835,302.260010
63.135056,338.029114
63.158276,313.355530
63.181496,277.747864
63.204716,245.599319
63.227936,249.833099
63.251156,713.729065
63.274376,608.374329
63.297596,430.696411
63.320816,341.766174
63.344036,485.300842
63.367256,358.296234
63.390476,355.598022
63.413696,401.217072
63.436916,337.975006
63.460136,281.344482
63.483356,289.515381
63.506577,328.963074
63.529797,287.746063
63.553017,399.983795
63.576237,363.372375
63.599457,368.604065
63.622677,349.071045
63.645897,299.231873
63.669117,326.442169
63.692337,249.592896
63.715557,240.951752
63.738777,272.164124
63.761997,283.158600
63.785217,1121.868530
63.808434,451.981659
63.831654,376.637573
63.854874,455.926483
63.878094,390.846405
63.901314,407.144531
63.924534,408.626282
63.947754,404.881531
63.970974,381.220154
63.994194,401.837097
64.017418,449.004944
64.040634,326.051758
64.063858,299.810181
64.087074,301.994904
64.110298,309.076172
64.133514,303.651489
64.156738,329.476807
64.179955,324.645538
64.203178,477.358826
64.226395,411.334381
64.249611,395.484985
64.272835,414.920593
64.296051,284.131134
64.319275,329.946320
64.342491,319.730865
64.365715,306.360260
64.388931,338.886444
64.412155,430.065186
64.435371,472.320740
64.458595,345.931335
64.481812,345.432343
64.505035,369.431946
64.528252,360.435760
64.551476,263.684479
64.574692,328.596985
64.597916,293.767944
64.621132,804.608704
64.644356,708.245972
64.667572,423.898987
64.690796,445.796631
64.714012,415.641449
64.737236,302.681763
64.760452,359.884857
64.783676,310.660858
64.806892,249.840088
64.830116,320.117493
64.853333,307.160248
64.876556,251.180939
64.899773,276.464264
64.922997,287.596649
64.946213,744.223145
64.969437,683.962341
64.992653,370.720917
65.015877,418.982452
65.039093,343.800720
65.062309,586.303589
65.085533,331.025452
65.108749,362.411224
65.131973,348.978668
65.155190,354.513031
65.178413,284.800568
65.201630,283.247253
65.224854,282.414917
65.248070,337.385101
65.271294,366.049072
65.294510,330.263489
65.317734,374.561279
65.340950,286.657623
65.364174,242.648132
65.387390,237.108337
65.410614,275.359314
65.433830,278.575958
65.457054,781.633789
65.480270,723.253418
65.503494,339.250488
65.526711,386.927002
65.549934,472.633209
65.573151,436.458099
65.596375,381.994171
65.619591,384.130066
65.642815,443.869141
65.666031,419.166901
65.689255,443.256744
65.712471,393.720856
65.735695,353.315277
65.758911,370.490387
65.782135,321.239014
65.805351,304.987762
65.828575,326.459412
65.851791,299.481628
65.875008,361.214386
65.898232,427.132141
65.921448,256.760468
65.944672,182.231430
65.967888,243.417694
65.991112,188.103149
66.014328,215.762207
66.037552,230.621384
66.060768,173.292419
66.083992,150.894135
66.107208,127.102676
66.130432,143.151993
66.153648,117.020302
66.176872,81.442726
66.200089,136.869843
66.223312,193.823868
66.246529,199.005051
66.269753,140.959549
66.292969,130.101318
66.316193,177.549026
66.339409,116.354019
66.362633,104.084343
66.385849,125.574524
66.409073,107.028107
66.432289,136.387619
66.455513,98.534500
66.478729,116.334190
66.501953,85.415085
66.525169,99.343323
66.548393,111.346794
66.571609,132.020844
66.594833,154.535431
66.618050,197.767242
66.641273,224.013626
66.664490,119.591225
66.687706,147.215652
66.710930,262.539612
66.734146,244.953293
66.757370,77.361633
66.780586,381.007019
66.803810,123.670525
66.827026,125.430161
66.850250,143.664337
66.873466,179.745224
66.896690,208.080170
66.919907,224.648972
66.943130,166.044434
66.966347,192.440338
66.989571,188.847794
67.012787,217.902679
67.036011,242.830856
67.059227,258.571350
67.082451,297.150574
67.105667,265.066254
67.128891,257.211273
67.152107,327.734406
67.175331,361.966156
67.198547,333.365875
67.221771,233.322617
67.244987,263.028503
67.268211,314.933075
67.291428,384.196411
67.314651,410.004761
67.337868,304.454224
67.361092,317.904999
67.384308,781.957031
67.407532,475.846344
67.430748,308.956116
67.453972,346.805817
67.477188,241.020370
67.500404,332.773865
67.523628,346.247040
67.546844,348.830627
67.570068,281.851288
67.593285,323.303925
67.616508,447.852600
67.639725,465.932526
67.662949,357.689209
67.686165,218.628845
67.709389,562.215820
67.732605,380.202942
67.755829,331.120056
67.779045,270.226654
67.802269,249.876709
67.825485,343.609314
67.848709,382.634766
67.871925,374.473267
67.895149,305.337860
67.918365,270.615631
67.941589,281.432068
67.964806,247.800980
67.988029,252.032486
68.011246,266.718994
68.034470,420.778778
68.057686,380.202911
68.080910,313.296204
68.104126,336.569183
68.127350,309.999481
68.150566,406.283478
68.173790,411.622894
68.197006,361.823090
68.220230,431.686310
68.243446,787.238342
68.266670,360.387177
68.289886,307.780426
68.313110,428.830597
68.336327,433.576721
68.359543,389.104645
68.382767,465.290527
68.405983,383.008057
68.429207,387.656219
68.452423,396.383759
68.475647,469.813812
68.498863,365.584686
68.522087,403.459015
68.545303,407.024475
68.568527,352.010498
68.591743,430.240692
68.614967,374.797028
68.638184,380.640869
68.661407,585.891113
68.684624,425.147583
68.707848,376.538788
68.731064,358.252014
68.754288,296.610931
68.777504,323.759064
68.800728,294.907654
68.823944,330.631256
68.847168,296.581329
68.870384,366.847412
68.893608,435.645386
68.916824,369.242249
68.940048,292.181305
68.963264,515.400330
68.986488,384.610840
69.009705,376.627838
69.032928,315.556549
69.056145,252.677872
69.079369,323.429291
69.102585,324.672943
69.125809,372.855774
69.149025,312.064697
69.172241,331.585724
69.195465,279.268585
69.218681,239.069336
69.241905,220.534271
69.265121,280.593964
69.288345,349.590668
69.311562,401.173462
69.334785,316.696472
69.358002,351.112061
69.381226,362.363403
69.404442,313.238129
69.427666,387.116119
69.450882,393.265686
69.474106,327.587280
69.497322,438.797699
69.520546,504.223846
69.543762,439.911835
69.566986,391.188507
69.590202,473.657684
69.613426,383.942352
69.636642,404.042480
69.659866,410.243683
69.683083,368.277618
69.706306,393.901794
69.729523,424.690918
69.752747,415.638947
69.775963,404.971191
69.799187,409.310638
69.822403,349.013580
69.845627,336.175842
69.868843,426.555298
69.892067,372.744446
69.915283,510.820892
69.938507,714.017029
69.961723,312.114868
69.984940,397.116150
70.008163,436.405243
70.031380,355.907684
70.054604,410.605377
70.077820,454.269073
70.101044,416.418671
70.124260,377.966858
70.147484,462.976013
70.170700,371.515381
70.193924,338.867157
70.217140,373.517517
70.240364,400.393738
70.263580,471.955139
70.286804,417.128906
70.310020,316.984222
70.333244,373.890106
70.356461,620.300537
70.379684,495.158844
70.402901,338.912598
70.426125,321.662231
70.449341,332.578918
70.472565,325.055511
70.495781,323.593384
70.519005,320.319855
70.542221,248.348175
70.565445,409.355469
70.588661,472.090820
70.611885,359.888062
70.635101,330.697174
70.658325,445.756256
70.681541,463.052643
70.704765,349.295715
70.727982,334.190125
70.751205,193.573196
70.774422,338.807343
70.797638,386.892700
70.820862,368.933838
70.844078,295.337372
70.867302,284.278473
70.890518,283.751617
70.913742,272.927307
70.936958,233.865112
70.960182,268.676880
70.983398,422.100708
71.006622,362.702423
71.029839,291.390594
71.053062,369.819885
71.076279,383.687134
71.099503,515.224854
71.122719,395.267090
71.145943,348.328888
71.169159,356.767700
71.192383,469.477203
71.215599,477.634521
71.238823,390.652771
71.262039,364.880005
71.285263,357.106171
71.308479,357.342773
71.331703,322.297211
71.354919,438.205536
71.378143,389.654327
71.401360,408.927948
71.424583,448.350525
71.447800,421.983276
71.471024,340.629486
71.494240,400.070404
71.517464,533.526550
71.540680,546.063049
71.563904,330.851807
71.587120,497.550812
71.610344,472.581360
71.633560,612.862610
71.656776,250.415756
71.680000,275.626648
71.703217,328.488586
71.726440,418.738373
71.749657,330.197052
71.772881,363.272247
71.796097,271.645538
71.819321,250.067017
71.842537,221.567795
71.865761,245.438736
71.888977,259.078125
71.912201,229.081100
71.935417,398.508453
71.958641,471.614502
71.981857,310.517822
72.005081,387.583344
72.028297,204.990082
72.051521,323.869232
72.074738,359.294159
72.097961,307.977936
72.121178,258.601288
72.144402,258.268860
72.167618,253.450119
72.190842,286.469635
72.214058,229.206512
72.237282,258.637970
72.260498,486.593994
72.283722,394.041595
72.306938,291.123291
72.330162,337.670807
72.353378,300.336792
72.376602,459.402191
72.399818,375.979034
72.423042,234.673508
72.446259,255.367081
72.469475,370.640289
72.492699,269.581879
72.515915,330.834076
72.539139,296.681854
72.562355,404.462616
72.585579,422.189209
72.608795,288.537567
72.632019,301.539063
72.655235,265.868622
72.678459,271.287384
72.701675,257.458984
72.724899,318.986786
72.748116,337.582581
72.771339,266.922180
72.794556,308.148651
72.817780,340.952393
72.840996,307.373932
72.864220,353.626770
72.887436,478.811035
72.910660,324.994263
72.933876,410.276459
72.957100,360.278839
72.980316,249.786575
73.003540,354.247864
73.026756,255.653900
73.049980,379.635956
73.073196,298.234039
73.096420,272.378662
73.119637,312.675446
73.142860,301.622681
73.166077,275.078583
73.189301,277.207672
73.212517,435.725067
73.235741,378.459290
73.258957,290.169769
73.282173,248.642487
73.305397,681.718323
73.328613,439.311676
73.351837,323.863953
73.375053,354.794952
73.398277,322.293427
73.421494,284.929810
73.444717,295.611176
73.467934,283.462219
73.491158,296.512146
73.514374,396.438263
73.537598,377.429199
73.560814,304.351715
73.584038,356.923187
73.607254,330.633942
73.630478,295.509064
73.653694,370.267365
73.676918,387.425171
73.700134,382.044983
73.723358,439.144684
73.746574,526.186035
73.769798,425.372284
73.793015,441.477905
73.816238,351.500854
73.839455,333.114044
73.862679,382.752167
73.885895,352.149170
73.909119,316.543579
73.932335,408.820038
73.955559,478.486969
73.978775,386.392853
74.001999,346.967682
74.025215,419.364777
74.048439,424.819977
74.071655,390.504150
74.094872,429.673676
74.118095,339.483826
74.141312,421.769714
74.164536,766.610779
74.187752,407.268127
74.210976,507.089478
74.234192,186.033203
74.257416,453.729034
74.280632,295.606842
74.303856,341.971710
74.327072,296.926697
74.350296,261.894531
74.373512,443.089355
74.396736,457.000793
74.419952,235.954803
74.443176,328.841736
74.466393,522.803955
74.489616,519.553040
74.512833,315.273712
74.536057,307.001831
74.559273,231.583328
74.582497,311.422607
74.605713,357.902893
74.628937,357.579895
74.652153,288.238586
74.675377,271.616882
74.698593,244.647491
74.721817,235.498566
74.745033,223.340057
74.768257,226.013382
74.791473,420.313232
74.814697,381.135925
74.837914,290.275909
74.861137,391.833557
74.884354,426.277863
74.907570,411.419250
74.930794,367.168304
74.954010,359.008636
74.977234,336.294678
75.000450,850.159912
75.023674,363.307770
75.046890,289.128754
75.070114,464.329498
75.093330,428.229187
75.116554,400.881409
75.139771,394.530853
75.162994,434.614655
75.186211,393.278351
75.209435,402.426666
75.232651,433.107880
75.255875,356.725159
75.279091,434.345856
75.302315,345.807190
75.325531,350.692047
75.348755,353.015045
75.371971,394.058136
75.395195,393.267487
75.418411,490.209076
75.441635,501.248383
75.464851,430.205322
75.488075,382.257660
75.511292,381.246552
75.534515,384.029968
75.557732,417.899872
75.580956,441.114105
75.604172,418.873505
75.627396,418.131439
75.650612,511.294647
75.673836,352.537994
75.697052,357.959839
75.720276,462.946716
75.743492,425.699341
75.766708,381.842285
75.789932,359.335175
75.813148,362.130249
75.836372,517.217163
75.859589,485.389923
75.882813,376.908234
75.906029,461.290466
75.929253,400.815369
75.952469,342.844513
75.975693,381.459869
75.998909,410.163696
76.022133,383.239563
76.045349,453.314850
76.068573,560.448730
76.091789,410.320953
76.115013,388.517456
76.138229,375.327332
76.161453,291.788147
76.184669,356.677124
76.207893,433.966461
76.231110,336.327728
76.254333,416.338562
76.277550,618.876160
76.300774,393.415924
76.323990,570.527588
76.347214,210.354218
76.370430,452.535614
76.393654,307.180847
76.416870,341.550568
76.440094,297.997437
76.463310,243.413589
76.486534,436.272095
76.509750,488.778320
76.532974,246.254135
76.556190,315.635040
76.579407,523.734680
76.602631,484.373169
76.625847,371.444244
76.649071,290.032349
76.672287,234.701233
76.695511,708.902466
76.718727,318.220581
76.741951,298.165985
76.765167,299.812683
76.788391,308.596741
76.811607,291.402374
76.834831,285.203552
76.858047,285.707397
76.881271,261.028809
76.904488,425.916016
76.927711,381.356781
76.950928,299.238037
76.974152,356.466888
76.997368,491.358246
77.020592,452.045197
77.043808,407.110107
77.067032,368.714905
77.090248,318.952606
77.113472,551.198059
77.136688,453.501648
77.159912,365.551147
77.183128,348.920868
77.206352,350.902191
77.229568,348.093445
77.252792,386.501343
77.276009,363.737793
77.299232,346.381348
77.322449,457.920624
77.345673,507.423248
77.368889,365.165924
77.392105,353.498779
77.415329,365.776855
77.438545,377.407257
77.461769,374.502411
77.484985,338.680328
77.508209,338.799866
77.531425,384.022369
77.554649,373.619110
77.577866,200.597717
77.601089,169.740677
77.624306,234.043533
77.647530,203.538376
77.670746,207.374283
77.693970,216.026031
77.717186,186.571625
77.740410,191.908875
77.763626,233.594879
77.786850,229.337296
77.810066,193.822403
77.833290,184.776779
77.856506,189.280823
77.879730,209.562973
77.902946,246.316803
77.926170,242.262009
77.949387,226.140167
77.972610,207.490463
77.995827,198.598557
78.019051,237.994598
78.042267,286.736206
78.065491,230.674103
78.088707,275.947906
78.111931,233.167786
78.135147,184.160339
78.158371,171.973206
78.181587,184.220093
78.204803,228.664536
78.228027,286.483185
78.251244,353.585968
78.274467,258.157471
78.297684,212.772308
78.320908,276.612122
78.344124,308.783569
78.367348,213.260239
78.390564,328.324768
78.413788,226.672806
78.437004,207.183746
78.460228,221.457367
78.483444,230.642532
78.506668,305.707458
78.529884,253.873901
78.553108,266.029236
78.576324,306.639801
78.599548,269.280212
78.622765,278.566589
78.645988,218.770065
78.669205,338.949066
78.692429,269.888123
78.715645,332.218750
78.738869,381.631927
78.762085,281.085205
78.785309,219.027176
78.808525,516.812500
78.831749,424.315033
78.854965,299.145325
78.878189,297.042755
78.901405,439.326172
78.924629,309.554016
78.947845,309.999237
78.971069,277.648224
78.994286,363.677032
79.017509,288.821381
79.040726,287.673523
79.063942,153.595413
79.087166,228.284897
79.110382,180.103867
79.133606,1414.878662
79.156822,677.564392
79.180046,430.190491
79.203262,560.786682
79.226486,683.109131
79.249702,332.995422
79.272926,485.191376
79.296143,446.715149
79.319366,441.657043
79.342583,481.628662
79.365807,441.097565
79.389023,474.751495
79.412247,432.097778
79.435463,425.592316
79.458687,747.015320
79.481903,637.531067
79.505127,656.816833
79.528343,447.019043
79.551567,426.558228
79.574783,363.816162
79.598007,529.051941
79.621223,520.132996
79.644447,460.607239
79.667664,436.844757
79.690887,384.382751
79.714104,464.958618
79.737328,408.470947
79.760544,212.985703
79.783768,168.506332
79.806984,146.965363
79.830208,79.449310
79.853424,23.216291
79.876640,281.632629
79.899864,205.215439
79.923080,73.201767
79.946304,80.682541
79.969521,300.830414
79.992744,190.051163
80.015961,84.071388
80.039185,48.492046
80.062401,27.359413
80.085625,475.119385
80.108841,158.906281
80.132065,57.780666
80.155281,27.292816
80.178505,627.961914
80.201721,378.056610
80.224945,165.851212
80.248161,88.565582
80.271385,64.026207
80.294601,356.124451
80.317825,154.320663
80.341042,40.100716
80.364265,24.575720
80.387482,1093.966309
80.410706,760.002930
80.433922,457.051819
80.457146,617.482910
80.480362,297.998230
80.503586,444.590271
80.526802,265.664032
80.550026,254.043961
80.573242,300.322357
80.596466,283.116425
80.619682,292.178375
80.642906,296.395630
80.666122,329.169342
80.689339,364.358795
80.712563,661.471375
80.735779,512.027283
80.759003,462.290863
80.782219,262.798309
80.805443,624.652649
80.828659,242.852051
80.851883,441.967529
80.875099,339.611572
80.898323,338.103516
80.921539,258.049591
80.944763,255.020050
80.967979,265.621674
80.991203,292.928894
81.014420,365.384460
81.037643,185.788269
81.060860,136.207428
81.084084,89.932106
81.107300,48.489609
81.130524,316.929871
81.153740,217.233292
81.176964,121.658875
81.200180,111.172920
81.223404,37.705978
81.246620,452.414673
81.269844,181.051483
81.293060,58.214314
81.316284,61.276859
81.339500,225.018036
81.362724,315.787567
81.385941,126.471527
81.409164,46.821640
81.432381,26.904453
81.455605,452.198669
81.478821,224.488312
81.502037,83.653381
81.525261,42.703247
81.548477,160.775604
81.571701,339.522766
81.594917,119.999947
81.618141,52.320087
81.641357,27.405602
81.664581,283.798462
81.687798,195.292145
81.711021,88.263336
81.734238,49.254322
81.757462,57.578396
81.780678,563.670593
81.803902,251.765457
81.827118,159.959488
81.850342,214.593567
81.873558,107.950920
81.896782,290.967712
81.919998,148.978241
81.943222,207.294830
81.966438,38.799530
81.989662,249.689453
82.012878,144.893036
82.036102,40.082146
82.059319,24.821873
82.082542,517.170288
82.105759,378.072479
82.128983,79.976326
82.152199,45.817154
82.175423,20.558126
82.198639,356.098114
82.221863,113.453903
82.245079,47.093876
82.268303,9.530165
82.291519,675.857117
82.314743,333.676392
82.337959,112.000305
82.361176,65.879158
82.384399,86.092033
82.407616,360.501068
82.430840,146.247101
82.454056,20.858721
82.477280,18.651878
82.500496,1011.015930
82.523720,765.260254
82.546936,464.929565
82.570160,579.735413
82.593376,315.831909
82.616600,285.981567
82.639816,401.573578
82.663040,311.145508
82.686256,307.185852
82.709480,268.050293
82.732697,377.434601
82.755920,359.788086
82.779137,335.226288
82.802361,318.688751
82.825577,551.715088
82.848801,434.170471
82.872017,478.262421
82.895241,327.495361
82.918457,404.556519
82.941681,319.380035
82.964897,269.936584
82.988121,377.049988
83.011337,352.073975
83.034561,345.356812
83.057777,316.536499
83.081001,305.257080
83.104218,252.405518
83.127441,254.166763
83.150658,213.860306
83.173874,194.535049
83.197098,105.956497
83.220314,69.222443
83.243538,190.834915
83.266754,222.898727
83.289978,95.479187
83.313194,107.456573
83.336418,37.588787
83.359634,379.488251
83.382858,175.998093
83.406075,65.112267
83.429298,26.457232
83.452515,209.451828
83.475739,247.310165
83.498955,98.360268
83.522179,38.292809
83.545395,13.477023
83.568619,780.364746
83.591835,271.800507
83.615059,101.389427
83.638275,79.603371
83.661499,103.303406
83.684715,265.299347
83.707939,90.090317
83.731155,23.097643
83.754379,16.251865
83.777596,1318.445923
83.800819,680.082275
83.824036,434.545288
83.847260,393.188934
83.870476,503.498749
83.893700,291.782532
83.916916,411.594879
83.940140,315.872101
83.963356,340.752930
83.986572,322.931824
84.009796,278.269623
84.033012,282.927948
84.056236,291.810974
84.079453,467.668732
84.102676,631.400085
84.125893,495.045776
84.149117,369.923004
84.172333,356.333771
84.195557,556.237671
84.218773,273.130859
84.241997,409.516876
84.265213,338.988037
84.288437,280.184723
84.311653,291.935150
84.334877,368.748657
84.358093,321.527008
84.381317,374.023773
84.404533,250.299149
84.427757,163.853195
84.450974,159.186584
84.474197,71.780327
84.497414,30.587605
84.520638,264.822662
84.543854,256.170654
84.567078,95.975937
84.590294,76.322258
84.613518,140.473511
84.636734,283.374847
84.659958,144.400681
84.683174,54.667271
84.706398,33.845303
84.729614,293.919189
84.752838,263.123810
84.776054,107.909851
84.799271,44.423195
84.822495,57.012550
84.845711,335.191956
84.868935,100.022728
84.892151,32.824032
84.915375,29.260061
84.938591,248.641220
84.961815,183.346268
84.985031,84.227318
85.008255,37.729504
85.031471,778.858459
85.054695,767.414368
85.077911,403.118835
85.101135,234.253906
85.124352,206.108032
85.147575,256.458130
85.170792,231.215149
85.194016,376.530426
85.217232,235.378174
85.240456,120.087669
85.263672,275.994141
85.286896,313.045807
85.310112,65.365166
85.333336,10.793958
85.356552,645.362854
85.379776,605.016602
85.402992,234.644516
85.426216,76.058273
85.449432,12.887935
85.472656,1126.622314
85.495872,401.783722
85.519096,263.362030
85.542313,379.589325
85.565536,214.805038
85.588753,473.873657
85.611969,265.209106
85.635193,223.097961
85.658409,307.747009
85.681633,509.570465
85.704849,500.215729
85.728073,357.845825
85.751289,264.766571
85.774513,240.795593
85.797729,302.123871
85.820953,446.508240
85.844170,216.019089
85.867393,385.426392
85.890610,719.530945
85.913834,518.361084
85.937050,453.784027
85.960274,460.811096
85.983490,428.998901
86.006714,474.654663
86.029930,235.211914
86.053154,306.243988
86.076370,378.606201
86.099594,316.390015
86.122810,418.360229
86.146034,260.661438
86.169250,227.974411
86.192474,365.650574
86.215691,891.587769
86.238914,468.122742
86.262131,412.292328
86.285355,409.397614
86.308571,354.756836
86.331795,276.362213
86.355011,385.494507
86.378235,339.943542
86.401451,309.120087
86.424675,358.617401
86.447891,365.660400
86.471107,270.190704
86.494331,272.452026
86.517548,248.298126
86.540771,258.354095
86.563988,153.240540
86.587212,75.384163
86.610428,28.694578
86.633652,268.880554
86.656868,237.316956
86.680092,109.041687
86.703308,72.876366
86.726532,192.292801
86.749748,222.189468
86.772972,124.587776
86.796188,55.919270
86.819412,28.677559
86.842628,377.904510
86.865852,270.816406
86.889069,196.811996
86.912292,104.937073
86.935509,386.549072
86.958733,469.172760
86.981949,283.094299
87.005173,192.694962
87.028389,104.254814
87.051613,250.578384
87.074829,169.349518
87.098053,59.959373
87.121269,37.088577
87.144493,769.463623
87.167709,1147.604614
87.190933,511.701630
87.214149,467.808258
87.237373,379.537262
87.260590,439.447906
87.283806,345.277679
87.307030,268.424286
87.330246,344.126099
87.353470,337.335632
87.376686,315.401703
87.399910,339.875641
87.423126,326.707794
87.446350,335.716431
87.469566,764.476135
87.492790,638.880066
87.516006,431.261536
87.539230,433.476166
87.562447,408.777618
87.585670,335.924377
87.608887,280.712952
87.632111,360.016327
87.655327,356.421265
87.678551,346.426575
87.701767,304.288696
87.724991,322.139313
87.748207,272.552582
87.771431,309.929016
87.794647,245.676727
87.817871,228.442535
87.841087,152.816376
87.864311,78.673820
87.887527,144.571320
87.910751,304.924500
87.933968,161.127075
87.957191,102.124664
87.980408,50.938923
88.003632,344.922760
88.026848,253.376755
88.050072,103.480179
88.073288,55.296581
88.096504,121.911034
88.119728,414.163727
88.142944,167.467422
88.166168,61.052414
88.189384,34.121620
88.212608,392.403656
88.235825,237.524094
88.259048,87.499184
88.282265,57.987236
88.305489,40.916397
88.328705,439.212921
88.351929,184.471893
88.375145,55.017750
88.398369,43.480785
88.421585,1135.147827
88.444809,505.971130
88.468025,328.542358
88.491249,245.780655
88.514465,399.869415
88.537689,135.135818
88.560905,176.395584
88.584129,70.859924
88.607346,387.882690
88.630569,256.140411
88.653786,342.153290
88.677010,89.514153
88.700226,193.605530
88.723450,97.496567
88.746666,300.082306
88.769890,158.570160
88.793106,598.250916
88.816330,165.713821
88.839546,179.998978
88.862770,250.147507
88.885986,238.745697
88.909203,50.125168
88.932426,35.985050
88.955643,279.980652
88.978867,150.740417
89.002083,75.619347
89.025307,28.219362
89.048523,540.719116
89.071747,649.355896
89.094963,335.384766
89.118187,61.330692
89.141403,31.391169
89.164627,469.768799
89.187843,346.773407
89.211067,223.151779
